142,QHD,Qinhuangdao Port,Frankfurt,Industrials,Transport Infrastructure,€1.30B,6.5x,0.71,€0.23,0.9%
143,HHFv,Hamburger Hafen Xetra,Xetra,Industrials,Transport Infrastructure,€1.26B,89.3x,-0.9,€15.50,-0.6%
144,HBH,Hornbach,Xetra,Consumer Cyclicals,Specialty Retailers,€1.22B,7.9x,0.33,€75.90,1.6%
145,GLJn,Grenke,Xetra,Financials,Banking Services,€1.19B,14.3x,4.33,€26.35,1.4%
146,WUWGn,Wuestenrot Wuerttembergische,Xetra,Financials,Insurance,€1.14B,9x,-0.19,€12.22,0.3%
147,HFGG,HelloFresh,Xetra,Consumer Non-Cyclicals,Food & Drug Retailing,€1.13B,-12.1x,0.11,€6.91,9.1%
148,KSBG,KSB,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.12B,7.4x,,€640,0%
149,KSBG_p,KSB Pref,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.12B,7.4x,,€614,1%
150,SMHNn,Suess Microtec,Xetra,Technology,Semiconductors & Semiconductor Equipment,€1.11B,14.1x,0.18,€58.20,2.8%
151,VBKG,Verbio Vereinigte,Xetra,Energy,Renewable Energy,€1.09B,56.3x,-0.58,€17.12,4.4%
152,PNEGn,PNE Wind AG,Xetra,Energy,Renewable Energy,€1.07B,-130.6x,0.17,€14.04,-1%
153,STM1,Stabilus,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.05B,13.8x,-0.41,€42.80,3.3%
154,BFSA,Befesa,Xetra,Industrials,Professional & Commercial Services,€1.04B,18.1x,-0.75,€26.24,0.9%
155,EVTG,Evotec AG,Xetra,Healthcare,Biotechnology & Medical Research,€1.03B,-6x,-0.49,€5.75,-3.1%
156,KTN,Kontron,Xetra,Technology,Software & IT Services,€1.03B,13.7x,-0.19,€16.99,1.2%
157,COKG,Cancom SE,Xetra,Technology,Software & IT Services,€1.01B,26.7x,1.45,€28.62,1.3%
158,MBHG_p,Maschinenfabrik Berthold Hermle,Frankfurt,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.01B,12.1x,,€200,-1%
