84,PHIL,Philadelphia Pharma Industry,Amman,Healthcare,Pharmaceuticals,JOD 10.65M,13x,3.84,JOD 1.42,0%
85,OFTC,Offtec Holding,Amman,Technology,Office Equipment,JOD 10.46M,5.2x,0.04,JOD 0.30,0%
86,PHNX,Arab Phoenix Holding,Amman,Real Estate,Real Estate Operations,JOD 10.42M,-10.9x,-0.23,JOD 0.12,-7.7%
87,UCFI,Un For Fincl Inv,Amman,Financials,Investment Banking & Investment Services,JOD 10.20M,"-1,020x",0.02,JOD 1.02,0%
88,ATTA,Compland Dev&Inv,Amman,Real Estate,Real Estate Operations,JOD 9.80M,121.3x,1.52,JOD 0.98,0%
89,JIJC,Jor Int Insur Co,Amman,Financials,Insurance,JOD 9.44M,-6.7x,,JOD 0.52,0%
90,NAAI,National Insurance Company PSC,Amman,Financials,Insurance,JOD 9.28M,6.8x,0.12,JOD 1.16,0%
91,NDAR,Nutri Dar,Amman,Consumer Non-Cyclicals,Food & Tobacco,JOD 8.94M,40.5x,,JOD 0.76,-2.6%
92,AQRM,Al-Quds Ready Mix,Amman,Basic Materials,Construction Materials,JOD 8.88M,6.7x,0.05,JOD 1.21,-1.6%
93,DMAN,Aldaman for Investments,Amman,Real Estate,Real Estate Operations,JOD 8.50M,42.2x,-1.15,JOD 0.85,0%
94,CEBC,Al Faris National,Amman,Technology,Software & IT Services,JOD 8.32M,22.6x,0.01,JOD 0.51,-3.8%
95,JPPC,Jordan Poultry Processing,Amman,Consumer Non-Cyclicals,Food & Tobacco,JOD 8.01M,3.5x,0.02,JOD 0.35,0%
96,JIIG,Jordan International Investment Company PSC,Amman,Real Estate,Real Estate Operations,JOD 8M,-350x,2.02,JOD 0.80,0%
97,THMA,Tuhama Financial,Amman,Financials,Investment Banking & Investment Services,JOD 7.78M,-218.2x,-9.8,JOD 2.43,0.4%
98,FUTR,Future Arab,Amman,Financials,Investment Banking & Investment Services,JOD 7.40M,-12.8x,0.05,JOD 0.37,0%
99,FUND,Jordanian Mutuals,Amman,Financials,Investment Banking & Investment Services,JOD 7.38M,-6.1x,1.27,JOD 1.23,0%
100,ARGR,Arab Jordanian Insurance Group PSC,Amman,Financials,Insurance,JOD 7.32M,-5.3x,-0.62,JOD 0.77,0%
101,DICL,Delta Insurance,Amman,Financials,Insurance,JOD 7.28M,8.6x,-0.26,JOD 0.91,0%
102,JODA,Jordan Dairy Co PSC,Amman,Consumer Non-Cyclicals,Food & Tobacco,JOD 7.28M,12.1x,0.01,JOD 1.82,0%
103,JEIH,Jordan Expat .Inv,Amman,Financials,Investment Banking & Investment Services,JOD 7.11M,11.4x,0.07,JOD 0.49,0%
104,NATA,Natl Alum Ind,Amman,Basic Materials,Metals & Mining,JOD 6.84M,-15.8x,0.1,JOD 0.76,1.3%
105,ALFA,Jordan Investment Tourism Transport,Amman,Consumer Cyclicals,Hotels & Entertainment Services,JOD 6.45M,-4.3x,0.02,JOD 1.29,0%
106,SPIC,Spcz.Invst.Comd,Amman,Real Estate,Real Estate Operations,JOD 6.16M,-7.3x,0.05,JOD 0.80,0%
107,APCT,Arab Company for Investment Projects Psc,Amman,Real Estate,Real Estate Operations,JOD 6.13M,,4.26,JOD 2.45,0%
108,JOFR,Jordan French Insurance,Amman,Financials,Insurance,JOD 6.01M,41.3x,0.03,JOD 0.66,0%
109,JOST,Jor Steel,Amman,Basic Materials,Metals & Mining,JOD 5.95M,-2.3x,-0.07,JOD 0.17,0%
110,JDFI,Jordanian Comp Developing Fin Inv,Amman,Financials,Investment Banking & Investment Services,JOD 5.76M,,,JOD 1.92,0%
111,SHRA,Shira,Amman,Real Estate,Real Estate Operations,JOD 5.59M,-3.5x,-0.16,JOD 0.36,2.9%
