201,6550,Polaris Group,Taiwan,Healthcare,Biotechnology & Medical Research,NT$43.18B,-25.4x,0.54,NT$58,0%
202,2348,Hiyes International,Taiwan,Real Estate,Real Estate Operations,NT$42.73B,16.3x,0.05,NT$284,0%
203,2530,Delpha Construction,Taiwan,Real Estate,Real Estate Operations,NT$42.42B,55.9x,0.79,NT$50.50,0%
204,6781,Advanced Energy Solution Holding,Taiwan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",NT$42.33B,29x,-0.53,NT$476.50,0%
205,2451,Transcend Info,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$41.78B,14.3x,4.53,NT$97.20,0%
206,3376,SZS,Taiwan,Technology,Electronic Equipment & Parts,NT$41.68B,33.7x,,NT$222,0%
207,8112,Supreme Electronics,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$41.47B,13.4x,0.16,NT$75.80,0%
208,2867,Mercuries Life,Taiwan,Financials,Insurance,NT$41.04B,-10x,-0.14,NT$7.60,0%
209,5903,Taiwan FamilyMart,TPEX,Consumer Non-Cyclicals,Food & Drug Retailing,NT$40.85B,25.3x,-1.27,NT$183,0%
210,2524,Kings Town,Taiwan,Real Estate,Real Estate Operations,NT$40.64B,67.5x,-2.13,NT$110,0%
211,2458,Elan Micro,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$40.36B,18.7x,0.29,NT$141,0%
212,2903,FEDS,Taiwan,Consumer Cyclicals,Diversified Retail,NT$40.15B,15.9x,0.99,NT$28.50,0%
213,6535,Lumosa Therapeutics,TPEX,Healthcare,Biotechnology & Medical Research,NT$39.84B,-128.5x,0.34,NT$241.50,0%
214,4915,Primax,Taiwan,Technology,"Computers, Phones & Household Electronics",NT$39.77B,15.2x,-1.85,NT$85.90,0%
215,6414,Ennoconn,Taiwan,Technology,"Computers, Phones & Household Electronics",NT$39.35B,15.4x,-0.33,NT$286.50,0%
216,2855,President Securities,Taiwan,Financials,Investment Banking & Investment Services,NT$39.31B,9.4x,0.07,NT$27,0%
217,9933,CTCI,Taiwan,Industrials,Construction & Engineering,NT$39.26B,18.3x,,NT$48.60,0%
218,6605,DEPO,Taiwan,Consumer Cyclicals,Automobiles & Auto Parts,NT$39.13B,14x,0.24,NT$236,0%
219,6561,Chief Telecom,TPEX,Technology,Telecommunications Services,NT$38.74B,39.5x,3.38,NT$497.50,0%
220,5534,Chong Hong,Taiwan,Real Estate,Real Estate Operations,NT$38.03B,20.8x,10.01,NT$131,0%
221,6670,Fusheng Precision,Taiwan,Consumer Cyclicals,Leisure Products,NT$37.78B,14.3x,-0.34,NT$285,0%
