149,000895,Shuanghui Dev A,Shenzhen,Consumer Non-Cyclicals,Food & Tobacco,CN¥79.65B,17.7x,-1.17,CN¥22.94,-0.5%
150,002179,AVIC Jonhon Optronic Technology,Shenzhen,Technology,Electronic Equipment & Parts,CN¥79.62B,25.1x,17.03,CN¥37.30,-1.4%
151,002230,Iflytek A,Shenzhen,Technology,Software & IT Services,CN¥79.57B,204.1x,,CN¥34.67,-0%
152,601238,Guangzhou Automobile A,Shanghai,Consumer Cyclicals,Automobiles & Auto Parts,CN¥78.50B,6x,-0.41,CN¥7.55,-0.3%
153,000425,Xcmg Machinery A,Shenzhen,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥77.99B,14.3x,0.32,CN¥6.60,1.2%
154,002938,Avary,Shenzhen,Technology,Semiconductors & Semiconductor Equipment,CN¥77.93B,24x,-0.82,CN¥33.72,1.6%
155,600926,Bank of Hangzhou,Shanghai,Financials,Banking Services,CN¥76.92B,5.2x,0.24,CN¥12.98,0.2%
156,300014,EVE Energy,Shenzhen,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥76.24B,19.3x,-2.09,CN¥37.39,-1%
157,000792,Qinghai Saltlake A,Shenzhen,Basic Materials,Chemicals,CN¥75.64B,11.4x,-0.22,CN¥14.07,0.2%
158,600489,Zhongjin Gold,Shanghai,Basic Materials,Metals & Mining,CN¥73.19B,22.8x,0.35,CN¥15.02,-0.7%
159,601607,Shanghai Pharm,Shanghai,Healthcare,Pharmaceuticals,CN¥72.55B,10.5x,-0.47,CN¥19.62,0.1%
160,600958,Orient Securities,Shanghai,Financials,Investment Banking & Investment Services,CN¥72.52B,36.8x,-0.59,CN¥8.57,-0.2%
161,688506,Sichuan Biokin Pharmaceutical,Shanghai,Healthcare,Pharmaceuticals,CN¥71.83B,15.8x,0.01,CN¥180.85,1%
162,600026,COSCO Shipping Energy Trans,Shanghai,Energy,Oil & Gas Related Equipment and Services,CN¥71.56B,20.4x,0.45,CN¥14.98,3.3%
163,300979,Huali Industrial Group Co,Shenzhen,Consumer Cyclicals,Textiles & Apparel,CN¥71.20B,20.1x,1.22,CN¥62.28,2.1%
164,300502,Eoptolink Tech,Shenzhen,Technology,Electronic Equipment & Parts,CN¥70.96B,74.1x,18.7,CN¥100.10,5.8%
165,601018,Ningbo Zhoushan Port,Shanghai,Industrials,Transport Infrastructure,CN¥70.81B,14.6x,1.6,CN¥3.65,1.1%
166,600362,Jiangxi Copper A,Shanghai,Basic Materials,Metals & Mining,CN¥70.74B,10.9x,2.83,CN¥20.46,0.6%
167,000100,Tcl Corp A,Shenzhen,Technology,Electronic Equipment & Parts,CN¥70.61B,23.6x,0.09,CN¥3.84,0.3%
168,688223,JinkoSolar,Shanghai,Energy,Renewable Energy,CN¥69.94B,10.3x,0.11,CN¥6.98,-0.1%
169,601808,China Oilfield A,Shanghai,Energy,Oil & Gas Related Equipment and Services,CN¥69.62B,21.4x,0.51,CN¥14.56,-0.1%
170,000617,CNPC Capital,Shenzhen,Financials,Banking Services,CN¥69.15B,15.3x,-1,CN¥5.45,0.2%
171,000768,Avic Aircraft A,Shenzhen,Industrials,Aerospace & Defense,CN¥69.10B,76.4x,1.6,CN¥24.74,-1.8%
172,002241,Goertek A,Shenzhen,Technology,Electronic Equipment & Parts,CN¥68.74B,36.4x,1.16,CN¥20.27,-0.6%
173,600377,Jiangsu Expressway,Shanghai,Industrials,Transport Infrastructure,CN¥68.66B,15.5x,1.7,CN¥13.63,0.6%
174,601788,Everbright Securities,Shanghai,Financials,Investment Banking & Investment Services,CN¥68.61B,23.9x,-2.7,CN¥14.88,-0.2%
175,601618,Metallurgical Corporation of China,Shanghai,Industrials,Construction & Engineering,CN¥67.77B,10.9x,-0.26,CN¥3.27,0.6%
176,002311,Haid Group A,Shenzhen,Consumer Non-Cyclicals,Food & Tobacco,CN¥66.35B,17.6x,0.99,CN¥39.92,-0.6%
177,601698,China Satellite Communications Co,Shanghai,Technology,Telecommunications Services,CN¥66.03B,196.4x,-3.18,CN¥15.59,-0.3%
178,600089,Tbea Co Ltd,Shanghai,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥65.92B,7.3x,-0.17,CN¥13.07,-0.5%
179,600010,Inner Mongolia BaoTou Steel,Shanghai,Basic Materials,Metals & Mining,CN¥65.84B,241.7x,1.64,CN¥1.45,1.4%
180,601872,China Merchants Energy Shipping,Shanghai,Industrials,Freight & Logistics Services,CN¥65.15B,12.7x,1.81,CN¥7.99,4.2%
181,002463,Wus Circuit A,Shenzhen,Technology,Semiconductors & Semiconductor Equipment,CN¥65.06B,34x,0.89,CN¥33.83,4.1%
182,002001,Zhejiang Nhu A,Shenzhen,Consumer Non-Cyclicals,Food & Tobacco,CN¥62.61B,21.3x,-4.36,CN¥20.33,1.1%
183,601825,Shanghai Rural Commercial Bank,Shanghai,Financials,Banking Services,CN¥62.30B,5.1x,0.66,CN¥6.56,1.5%
184,600196,Shanghai Fosun Pharm,Shanghai,Healthcare,Pharmaceuticals,CN¥61.85B,30.7x,-0.52,CN¥23.14,-0.8%
185,002050,Zhejiang Sanhua Co Ltd,Shenzhen,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥61.76B,20.5x,3.28,CN¥16.60,0.1%
186,600111,China Northern Rare Earth Hi-Tech,Shanghai,Basic Materials,Metals & Mining,CN¥61.24B,40.8x,-0.57,CN¥16.94,-0.2%
187,688008,Montage Technology,Shanghai,Technology,Semiconductors & Semiconductor Equipment,CN¥61.18B,100.9x,-2.32,CN¥54.32,0.4%
188,601298,Qingdao Port,Shanghai,Industrials,Transport Infrastructure,CN¥60.56B,12x,1.28,CN¥9.30,0.4%
189,688187,Zhuzhou CRRC Times Electric,Shanghai,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥60.52B,12.9x,0.87,CN¥52.80,-0.3%
190,601901,Founder Securities,Shanghai,Financials,Investment Banking & Investment Services,CN¥60.51B,25.5x,3.62,CN¥7.34,-0.3%
191,601100,Jiangsu Hengli Hydraulic,Shanghai,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥59.92B,24.3x,-13.89,CN¥44.63,-0.3%
192,000708,CITIC Pacific Special Steel,Shenzhen,Basic Materials,Metals & Mining,CN¥59.41B,10.6x,-0.72,CN¥11.77,-0.2%
193,600372,AVIC Airborne Systems,Shanghai,Industrials,Aerospace & Defense,CN¥59.32B,28.9x,10.18,CN¥12.26,-0.2%
194,300122,Chongqing Zhifei Bio Products,Shenzhen,Healthcare,Pharmaceuticals,CN¥59.03B,8x,-4.21,CN¥24.65,-1%
195,300408,Chaozhou Three-circle,Shenzhen,Technology,Electronic Equipment & Parts,CN¥58.84B,34.9x,1.4,CN¥30.66,-0.5%
196,605117,Ningbo Deye Technology Co,Shanghai,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥58.83B,36.7x,-2.22,CN¥90.96,-1.3%
197,600803,ENN Ecological,Shanghai,Utilities,Natural Gas Utilities,CN¥58.57B,8.7x,1.7,CN¥19.05,0%
198,600027,Huadian Power A,Shanghai,Utilities,Electrical Utilities & IPPs,CN¥58.40B,13.2x,0.01,CN¥5.73,-0.2%
199,603019,Dawning Information Industry,Shanghai,Technology,"Computers, Phones & Household Electronics",CN¥58.08B,31x,1.64,CN¥39.65,0.4%
