726,RHKG,Rhoen-Klinikum,Xetra,Healthcare,Healthcare Providers & Services,€803.26M,17.3x,0.21,€12,0%
727,EGR1T,Enefit Green,Tallinn,Energy,Renewable Energy,€788.60M,13.1x,-0.4,€3,0%
728,THEON,Theon International,Amsterdam,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€788.20M,20.4x,-0.31,€11.48,2%
729,AREIT,Altareit,Paris,Real Estate,Real Estate Operations,€787.59M,-2.4x,0,€450,0%
730,GLV,Glenveagh Properties,Ireland,Consumer Cyclicals,Homebuilding & Construction Supplies,€787.55M,16.9x,2.96,€1.36,1%
731,S92G,SMA Solar AG,Xetra,Technology,Semiconductors & Semiconductor Equipment,€784.22M,4.7x,-2.11,€22.66,1.6%
732,EKTG,Energiekontor,Xetra,Utilities,Electrical Utilities & IPPs,€782.58M,10.6x,0.11,€56.70,-1.4%
733,CCHE,Seche,Paris,Industrials,Professional & Commercial Services,€778.81M,16.2x,2.16,€99.40,0.7%
734,CASHP,Prosegur Cash,Madrid,Industrials,Professional & Commercial Services,€773.82M,12.2x,-0.34,€0.53,1.7%
735,B7C,D'Amico,Milan,Energy,Oil & Gas Related Equipment and Services,€773.37M,4x,7.1,€6.42,1.1%
736,DIDA,DIA,Madrid,Consumer Non-Cyclicals,Food & Drug Retailing,€771.96M,-12.5x,-1.14,€0.01,0%
737,SNC,Sonaecom,Lisbon,Technology,Software & IT Services,€770.54M,17.6x,,€2.52,0%
738,TGHN,Logwin,Xetra,Industrials,Freight & Logistics Services,€765.87M,10.8x,-5.02,€266,0%
739,EDSP,Electricite de Strasbourg,Paris,Utilities,Electrical Utilities & IPPs,€763.54M,8.2x,0.12,€106.50,0.9%
740,PALF,Palfinger AG,Vienna,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€763.13M,6.8x,0.37,€21.90,-0.2%
741,SPAB,"Societe de Services de Participations, de Directio",Brussels,Consumer Non-Cyclicals,Beverages,€759.51M,26.9x,0.24,€183,-7.6%
742,CBLP,Mersen,Paris,Consumer Non-Cyclicals,Consumer Goods Conglomerates,€757.58M,9.8x,-1.03,€30.95,1.3%
743,SDGI,Synergie,Paris,Industrials,Professional & Commercial Services,€757.07M,10.1x,-1.07,€32.20,2.2%
744,ALPER,La Perla,Paris,Consumer Cyclicals,Textiles & Apparel,€756.80M,-15.3x,,€7.20,0%
745,ELEN,El En,Milan,Healthcare,Healthcare Equipment & Supplies,€756.62M,15.6x,,€9.45,0.9%
746,AGRV,Agrana Beteiligungs,Vienna,Consumer Non-Cyclicals,Food & Tobacco,€756.12M,17.2x,0.12,€12.15,0%
747,CTY1S,Citycon,Helsinki,Real Estate,Real Estate Operations,€753.18M,-5.8x,0.01,€4.07,-0.6%
748,MUBG,Muehlbauer,Xetra,Financials,Investment Holding Companies,€752.17M,23.7x,,€53,0%
749,HARVIA,Harvia Oyj,Helsinki,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€751.34M,29.9x,1.98,€40.10,0.6%
750,STOG_p,Sto KGaA,Xetra,Consumer Cyclicals,Homebuilding & Construction Supplies,€750.56M,9.2x,-2.05,€118.40,1.4%
751,FLOW,Flow Traders NV,Amsterdam,Financials,Investment Banking & Investment Services,€750.34M,10.6x,-0.72,€17.45,0.2%
752,DBG,Derichebourg,Paris,Industrials,Professional & Commercial Services,€750.31M,7.8x,-0.15,€4.72,1.7%
753,ASY,Assystem,Paris,Industrials,Construction & Engineering,€745.46M,7.3x,0.06,€50,0%
754,KEMPOWR,Kempower Oyj,Helsinki,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€743.43M,"1,994.8x",-18.38,€13.82,2.7%
755,FNAC,Fnac Darty SA,Paris,Consumer Cyclicals,Specialty Retailers,€740.85M,6.8x,0.31,€27.10,2.3%
756,CHBE,Beneteau,Paris,Consumer Cyclicals,Leisure Products,€740.57M,4x,0.06,€9.15,2.6%
757,TNIE,Tonies SE,Xetra,Consumer Cyclicals,Leisure Products,€739.63M,-67.5x,-0.93,€6.48,-0.6%
758,ENGLG,Digital Invest eV,Xetra,Financials,Investment Banking & Investment Services,€739.63M,4.1x,,€1.55,0%
759,SGCG,SGL Carbon SE,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€737.91M,9.2x,0.48,€6.06,2.5%
760,LAGP,Plava Laguna DD,Zagreb,Consumer Cyclicals,Hotels & Entertainment Services,€737.66M,18.7x,,€336,0%
761,EGAB,Total Gabon,Paris,Energy,Oil & Gas,€735.75M,30.7x,-0.32,€163.50,-1.8%
762,MANP,Manitou BF,Paris,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€732.41M,4.5x,0.05,€19.02,-0.7%
763,TFG,Tetragon,Amsterdam,Financials,Collective Investments,€730M,6.1x,,€8.99,-1%
764,MARR,Marr,Milan,Consumer Non-Cyclicals,Food & Drug Retailing,€725.19M,15.8x,0.43,€11.18,2%
765,XFAB,X Fab Silicon,Paris,Technology,Semiconductors & Semiconductor Equipment,€725.01M,6.5x,0.42,€5.53,3.5%
766,UPR,Uniphar,Ireland,Healthcare,Pharmaceuticals,€724.86M,14.9x,-8.82,€2.72,2.4%
767,THHG,Thermador,Paris,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€714.90M,14.6x,-0.67,€77.50,0%
768,ONTEX,Ontex Group,Brussels,Consumer Non-Cyclicals,Personal & Household Products & Services,€707.61M,14.7x,0.15,€8.68,0.1%
769,SSHG,Suedwestdeutschelzwerke,Frankfurt,Consumer Non-Cyclicals,Food & Tobacco,€704M,21.7x,0.11,€67,11.7%
770,YSNG,Secunet AG,Xetra,Technology,Software & IT Services,€703.88M,25.5x,-3.74,€109.40,2.1%
771,YZBL,Zambal Spain Socimi SA,Madrid,Real Estate,Residential & Commercial REITs,€703.64M,29.5x,,€1.09,0%
772,BASS,Bassac,Paris,Real Estate,Real Estate Operations,€702.01M,10.6x,-0.29,€42.80,0.5%
773,CNDF,Caisse Reg Credit Agric Mut Nord France,Paris,Financials,Banking Services,€699.47M,3.7x,-0.26,€12.22,1.6%
774,EQSE,Equasens,Paris,Technology,Software & IT Services,€698.95M,14.9x,10.88,€46.75,1.9%
775,ATGR,Atlantic Grupa,Zagreb,Consumer Non-Cyclicals,Food & Tobacco,€697.63M,20.1x,0.51,€52.50,0%
776,KORI,Clariane SE,Frankfurt,Healthcare,Healthcare Providers & Services,€697.63M,-2x,0.01,€1.96,-0.1%
777,KAER,BKS Bank AG,Vienna,Financials,Banking Services,€696.96M,3.9x,0.04,€15.30,0%
778,TTKG,Takkt AG,Xetra,Technology,Office Equipment,€696.82M,127.9x,-1.38,€10.76,1.3%
779,LPER,Laurent-Perrier,Paris,Consumer Non-Cyclicals,Beverages,€695.37M,10.9x,1.36,€118,0%
780,PVNA,Piovan,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€695.31M,12.7x,0.45,€13.60,0%
781,PHHGn,Paul Hartmann,Frankfurt,Healthcare,Healthcare Equipment & Supplies,€692.59M,11.6x,-1.13,€194,-0.5%
782,CALI,Caltagirone,Milan,Basic Materials,Construction Materials,€684.68M,5x,0.47,€5.70,1.4%
783,AKTIA,Aktia Bank,Helsinki,Financials,Banking Services,€682.87M,6.9x,0.16,€9.40,1.4%
784,SRSr,Gr Sarantis,Athens,Consumer Non-Cyclicals,Personal & Household Products & Services,€682.14M,18x,-1.36,€10.58,-0.9%
785,CWCG,Cewe Color,Xetra,Industrials,Professional & Commercial Services,€676.94M,11.6x,0.85,€98.40,0%
786,SAVEN,Savencia,Paris,Consumer Non-Cyclicals,Food & Tobacco,€676.71M,7.1x,0.16,€50.80,1.2%
787,RECT,Recticel,Brussels,Basic Materials,Chemicals,€674.06M,204.4x,0.79,€11.96,0.3%
788,YCPS,Castellana Properties,Madrid,Real Estate,Residential & Commercial REITs,€672.30M,30x,-0.56,€6.65,0%
789,SABT,Oeneo,Paris,Basic Materials,Paper & Forest Products,€669.55M,23.1x,-0.82,€10.35,-1%
790,INLr,Intralot,Athens,Consumer Cyclicals,Hotels & Entertainment Services,€669.34M,79.3x,-1.27,€1.11,0%
791,ELHA,Elvalhalcor Hellenic,Athens,Basic Materials,Metals & Mining,€667.18M,28.7x,-0.36,€1.78,1.7%
792,CDAF,Compagnie des Alpes,Paris,Consumer Cyclicals,Hotels & Entertainment Services,€665.74M,6x,10.78,€13.14,0.8%
793,TOKMAN,Tokmanni,Helsinki,Consumer Cyclicals,Diversified Retail,€662.64M,14.3x,-0.78,€11.28,-1%
794,HELr,Ellaktor,Athens,Industrials,Construction & Engineering,€660.83M,12x,-0.09,€1.90,2.2%
795,PBBG,Deutsche Pfandbriefbank AG,Xetra,Financials,Banking Services,€657.58M,19.4x,-0.17,€4.89,2.8%
796,MUXG,Mutares SE & Co KgaA,Xetra,Financials,Investment Banking & Investment Services,€654.38M,-18.2x,,€30.65,0.3%
797,OLVAS,Olvi Oyj A,Helsinki,Consumer Non-Cyclicals,Beverages,€652.07M,12x,0.01,€31.45,0.2%
798,CITT,Groupe Crit,Paris,Industrials,Professional & Commercial Services,€651.19M,9.4x,1.26,€61.40,0%
799,EPSr,Epsilon Net,Athens,Technology,Software & IT Services,€650.40M,35.2x,0.53,€12,0%
800,OLPr,Piraeus Port,Athens,Industrials,Transport Infrastructure,€650M,9.6x,,€26,2%
801,ABVX,Abivax SA,Paris,Healthcare,Biotechnology & Medical Research,€647.84M,-3x,0.58,€10.30,1.6%
802,IVS,IVS Group SA,Milan,Consumer Non-Cyclicals,Food & Drug Retailing,€647.62M,40.3x,,€7.16,0.3%
803,MOED,Mondadori Editore,Milan,Consumer Cyclicals,Media & Publishing,€643.95M,10.6x,,€2.47,0.8%
804,PON1V,Ponsse Oyj 1,Helsinki,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€643.50M,-40.9x,-0.54,€23,0.9%
805,BULY,Burelle,Paris,Financials,Investment Holding Companies,€643.31M,5.7x,-1.02,€367,-0.3%
806,DEZG,Deutz AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€639.69M,8x,-0.28,€4.63,2.2%
807,ETS,EuroTeleSites,Vienna,Industrials,Construction & Engineering,€639.58M,10.4x,,€3.90,1.3%
808,NLVGn,Nuernberger Beteiligungs,Xetra,Financials,Insurance,€639.06M,15.1x,-0.39,€54.50,-4.4%
809,MLPG,MLP AG,Xetra,Financials,Investment Banking & Investment Services,€638.37M,10.6x,4.21,€5.87,1.9%
810,DDJH,Djuro Djakovic,Zagreb,Consumer Non-Cyclicals,Consumer Goods Conglomerates,€634.01M,171x,,€22.40,0%
811,RIVP,Valamar Riviera DD,Zagreb,Consumer Cyclicals,Hotels & Entertainment Services,€632.41M,35.7x,-7.24,€5.14,-0.4%
812,KOF,Kaufman Et Broad,Paris,Consumer Cyclicals,Homebuilding & Construction Supplies,€629.38M,13.8x,-0.49,€30.15,0.8%
813,AOXG,Alstria,Xetra,Real Estate,Residential & Commercial REITs,€628.54M,-1x,0,€3.50,-0.6%
814,PATGn,Patrizia Immobilien,Xetra,Real Estate,Real Estate Operations,€624.95M,-161.8x,2.2,€7.23,3.7%
815,CEMB,Cembre,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€624.03M,15.4x,,€37.15,1.6%
816,SISG,First Sensor AG,Xetra,Technology,Electronic Equipment & Parts,€622.47M,228.9x,-10.17,€60.40,0.3%
817,PVAC,Pierre Vacances,Paris,Consumer Cyclicals,Hotels & Entertainment Services,€622.39M,-9.5x,0.08,€1.36,1.3%
818,DESI,Banco Di Desio E Brianza,Milan,Financials,Banking Services,€622.10M,2.6x,,€4.63,0.4%
819,OVS,OVS SPA,Milan,Consumer Cyclicals,Textiles & Apparel,€616.17M,12.9x,0.31,€2.50,1.6%
820,SONO,NRJ Group,Paris,Consumer Cyclicals,Media & Publishing,€613M,12.3x,0.34,€7.84,0%
821,WEHA,Wereldhave,Amsterdam,Real Estate,Residential & Commercial REITs,€610.68M,5.8x,0.21,€14.02,0.3%
822,PTNL,PostNL,Amsterdam,Industrials,Freight & Logistics Services,€609.56M,19.4x,0.19,€1.22,-0.2%
823,ATSV,At&S Austria,Frankfurt,Technology,Semiconductors & Semiconductor Equipment,€608M,-7.1x,0.01,€15.65,-0.5%
824,VEIL,Viel Et Compagnie,Paris,Financials,Investment Banking & Investment Services,€607.38M,6.4x,0.18,€9.94,0.4%
825,HEIJ,Heijmans,Amsterdam,Industrials,Construction & Engineering,€606.49M,8.7x,,€25.90,1.8%
826,CALCi,Caisse Regionale de Credit Agricole Mutuel Atlanti,Paris,Financials,Banking Services,€604.88M,7.5x,,€81.90,0%
827,FLOB,Floridienne,Brussels,Basic Materials,Chemicals,€602.39M,169.9x,-2.35,€615,0%
828,MLCFM,CFM Indosuez Wealth,Paris,Financials,Banking Services,€601.65M,9.7x,0.2,"€1,050",0%
829,MDNG,Medion AG,Xetra,Technology,"Computers, Phones & Household Electronics",€598.73M,35.1x,0.22,€13.40,0%
830,POSR,Pozavar0Valnic,Ljubljana,Financials,Insurance,€598.21M,8.1x,-1.15,€38.60,-0.5%
831,HSB,HSBC Bank Malta,Malta,Financials,Banking Services,€598.11M,6.3x,0.13,€1.66,-1.8%
832,QDT,Quadient,Paris,Technology,Software & IT Services,€596.71M,8.6x,0.01,€17.30,0.4%
833,EPAr,Attica Holdings SA,Athens,Industrials,Freight & Logistics Services,€595.75M,8.7x,0.04,€2.45,0.8%
834,JST,Jost Werke,Frankfurt,Consumer Cyclicals,Automobiles & Auto Parts,€593.02M,14.2x,-0.53,€39.80,3.4%
835,PLAP,Placoplatre,Paris,Consumer Cyclicals,Homebuilding & Construction Supplies,€587.55M,,,€450,0%
836,CIRI,CIR old,Milan,Consumer Cyclicals,Automobiles & Auto Parts,€586.05M,4.6x,0.04,€0.57,0%
837,EYDr,Athens Water,Athens,Utilities,Water & Related Utilities,€585.75M,29x,0.09,€5.50,0.5%
838,MBBG,MBB Industries AG,Frankfurt,Industrials,Professional & Commercial Services,€584.22M,31.5x,0.45,€102.20,-2.3%
839,HG1G,Homag Group,Frankfurt,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€580.46M,11.4x,,€37.20,0.5%
840,TOM2,TomTom,Amsterdam,Technology,"Computers, Phones & Household Electronics",€578.12M,-23.9x,,€5.01,1%
841,ASCI,Ascopiave,Milan,Utilities,Natural Gas Utilities,€577.89M,13.7x,0.14,€2.67,1.1%
842,CTT,CTT Correios de Portugal SA,Lisbon,Industrials,Freight & Logistics Services,€576.04M,10.8x,0.57,€4.20,0.5%
843,INHG,Indus AG,Xetra,Consumer Non-Cyclicals,Consumer Goods Conglomerates,€575.56M,8.6x,0.03,€21.45,1.7%
844,SAMS,Samse,Paris,Consumer Cyclicals,Specialty Retailers,€567.33M,7.4x,-0.39,€164.50,-0.6%
845,EQV1V,eQ Oyj,Helsinki,Financials,Investment Banking & Investment Services,€563.14M,18.5x,-85.34,€13.75,0.4%
846,NEXI,Nexity,Paris,Real Estate,Real Estate Operations,€561.02M,9.9x,-0.15,€10.04,4.4%
847,SIFB,Sipef NV,Brussels,Consumer Non-Cyclicals,Food & Tobacco,€559.48M,9.2x,-0.24,€54.20,0.4%
848,E5S1,Atalaya Mining,Frankfurt,Basic Materials,Metals & Mining,€557.41M,15.9x,1.41,€3.96,0.5%
849,GFTG,GFT Technologies AG,Xetra,Technology,Software & IT Services,€556.79M,11.4x,2.55,€21.15,1.9%
850,LKPG,Luka Koper DD,Ljubljana,Industrials,Transport Infrastructure,€555.80M,10.2x,-0.4,€39.70,2.1%
851,TKTT,Tarkett,Paris,Consumer Cyclicals,Homebuilding & Construction Supplies,€553.63M,15.6x,0.08,€8.46,0%
852,YIT,YIT,Helsinki,Consumer Cyclicals,Homebuilding & Construction Supplies,€553.38M,-10x,0.02,€2.40,1.8%
853,EGLA,Eurogroup Laminations,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€551.43M,9.3x,-0.73,€3.39,-0.3%
854,YOUG,ABOUT YOU Holding AG,Xetra,Consumer Cyclicals,Diversified Retail,€548.61M,-6.2x,-0.11,€3.15,1.3%
855,IQTr,Quest Holdings,Athens,Technology,Integrated Hardware & Software,€547.53M,12.7x,2.9,€5.17,-0.4%
856,BOIR,Boiron,Paris,Healthcare,Pharmaceuticals,€545.18M,15.2x,-0.75,€32.50,3.7%
857,SLIGR,Sligro Food,Amsterdam,Consumer Non-Cyclicals,Food & Drug Retailing,€542.61M,153.5x,,€12.30,0.8%
858,ABGV,Porr AG,Vienna,Industrials,Construction & Engineering,€539.69M,6x,0.18,€14.10,1.9%
859,CRAP,Credit Agricole Alpes Provence,Paris,Financials,Banking Services,€539.55M,4.1x,,€72.54,0%
860,AUTr,Autohellas,Athens,Consumer Cyclicals,Specialty Retailers,€539.19M,6.9x,,€11.22,-0.4%
861,CPINV,Care Property Invest NV,Brussels,Real Estate,Residential & Commercial REITs,€537.82M,-210.4x,1.98,€14.52,1.3%
862,LUVE,LU-VE,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€536.28M,18.1x,,€24.15,0.2%
863,ALBAV,Alandsbanken Abp A,Helsinki,Financials,Banking Services,€533.97M,9.2x,0.14,€34.90,0.9%
864,HABAn,Hamborner AG,Xetra,Real Estate,Residential & Commercial REITs,€532.80M,58.4x,0.54,€6.53,-0.5%
865,WIIT,Wiit,Milan,Technology,Software & IT Services,€531.95M,48.6x,0.87,€20.40,1.2%
866,ALBBV,Alandsbanken Abp B,Helsinki,Financials,Banking Services,€530.90M,9.1x,0.14,€34.60,2.7%
867,SBOE,Schoeller-Bleckmann AG,Vienna,Energy,Oil & Gas Related Equipment and Services,€529.52M,8.1x,-0.36,€33.65,0.4%
868,WBAHk,Wild Bunch,Frankfurt,Consumer Cyclicals,Media & Publishing,€526.74M,-5.9x,,€21.40,-2.7%
869,SBSG,STRATEC Biomedical,Xetra,Healthcare,Healthcare Equipment & Supplies,€526.35M,36x,,€43.25,3%
870,BPOST,bpost NV,Brussels,Industrials,Freight & Logistics Services,€522M,10.6x,-0.14,€2.60,1.8%
871,ARBN,Acomo NV,Amsterdam,Consumer Non-Cyclicals,Food & Tobacco,€521.86M,14.7x,-0.65,€17.56,-0.7%
872,TNXT,Tinexta,Milan,Technology,Software & IT Services,€521.72M,25.5x,-0.31,€11.38,0.4%
873,ALDLT,Delta Plus,Paris,Consumer Cyclicals,Textiles & Apparel,€521.42M,13.7x,1.08,€72.80,1.1%
874,ACT1,AlzChem Group,Frankfurt,Basic Materials,Chemicals,€521.03M,11.3x,0.17,€51.20,-1.9%
875,AMDG,Amadeus Fire AG,Xetra,Industrials,Professional & Commercial Services,€518.77M,14.1x,-1.86,€95.60,0.4%
876,TLGO,Talgo,Madrid,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€518.04M,24.6x,0.04,€4.22,-1.2%
877,ALVDM,Voyageurs du Monde SA,Paris,Consumer Cyclicals,Hotels & Entertainment Services,€515.61M,14.7x,0.29,€151,1.1%
878,CRSU,Caisse Regionale De Credit Agricole Mutuel Sud Rho,Paris,Financials,Banking Services,€513.19M,5.8x,-0.24,€113.50,0.4%
879,M8G,Verve SE,Frankfurt,Technology,Software & IT Services,€512.48M,9.4x,0.04,€2.75,0.9%
880,GLTN,Gl Events,Paris,Industrials,Professional & Commercial Services,€510.16M,8.5x,0.59,€17.48,0.7%
881,DGV,Digital Value,Milan,Technology,Software & IT Services,€509.72M,13.1x,1.02,€50.80,-0.2%
882,NWLF,Newlat Food,Milan,Consumer Non-Cyclicals,Food & Tobacco,€508.90M,41.2x,2.44,€12.34,-1%
883,ALGIL,Groupe Guillin,Paris,Basic Materials,Containers & Packaging,€508.38M,6.8x,0.15,€27.60,0.2%
884,MEDCL,Medincell,Paris,Healthcare,Pharmaceuticals,€505.54M,-19.7x,-0.6,€17.24,1.5%
885,KCOGn,Kloeckner SE,Xetra,Basic Materials,Metals & Mining,€504.73M,-2x,0.02,€5.05,1.4%
886,MEKKO,Marimekko Oyj,Helsinki,Consumer Cyclicals,Textiles & Apparel,€504.71M,20.1x,0.85,€12.44,-4.3%
887,TWVG,Chemin Fer Tramways Var Gard,Paris,Financials,Investment Banking & Investment Services,€499.66M,279.8x,11.64,"€7,950",0%
888,SCANFL,Scanfil,Helsinki,Technology,Electronic Equipment & Parts,€498.06M,11.7x,-1.49,€7.57,0.7%
889,PCZ,ProCredit Holding,Xetra,Financials,Banking Services,€497.10M,4.6x,0.03,€8.46,3.7%
890,IDVP,IDI,Paris,Financials,Investment Banking & Investment Services,€496.36M,6.9x,-0.58,€69.60,-0.6%
891,AMG,AMG,Amsterdam,Basic Materials,Metals & Mining,€493.09M,-21.5x,0.19,€15.37,7.3%
892,CHG1,CHAPTERS,Frankfurt,Technology,Software & IT Services,€492.66M,-112x,-3.05,€25.20,2.4%
893,VLS,Valneva,Paris,Healthcare,Biotechnology & Medical Research,€492.60M,-20.1x,-0.21,€3.52,1.2%
894,ADMr,Holding Company ADMIE,Athens,Utilities,Electrical Utilities & IPPs,€491.38M,6x,0.06,€2.12,0.5%
895,RBO,Roche Bobois,Paris,Consumer Cyclicals,Household Goods,€491.10M,15.5x,8.85,€48.50,0.6%
896,EVLI,Evli Pankki Oyj,Helsinki,Financials,Investment Banking & Investment Services,€489.97M,10.9x,0.12,€18.50,1.1%
897,6LH,LH Financial Group,Munich,Financials,Banking Services,€487.22M,10.6x,-0.68,€0.02,0%
898,MCM,Miquel Cost.,Madrid,Basic Materials,Paper & Forest Products,€484.90M,10.8x,,€12.55,0.8%
899,TLSG,Telekom Sloven,Ljubljana,Technology,Telecommunications Services,€484.15M,9.6x,0.19,€74.50,-0.7%
900,HPBZ,Hrvatska postanska banka dd,Zagreb,Financials,Banking Services,€481.86M,,,€238,0%
901,GPI,GPI,Milan,Technology,Software & IT Services,€479.15M,48.6x,-7.04,€12.20,0.3%
902,IRES,Irish Res Pr P,Ireland,Real Estate,Residential & Commercial REITs,€476.62M,-5.1x,0.3,€0.90,0.6%
903,DBANn,Deutsche Beteiligungs AG,Xetra,Financials,Investment Banking & Investment Services,€474.57M,28.1x,-0.33,€25.85,0.8%
904,BRUN,Brunel,Amsterdam,Industrials,Professional & Commercial Services,€474.27M,15.4x,-0.72,€9.39,1.2%
905,PURMO,Purmo Oyj,Helsinki,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€471.59M,-50.8x,0.2,€11.05,0%
906,NOEJ,Norma AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€471.56M,16.5x,-3.97,€14.80,-0.1%
907,WSU,WashTec AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€471.06M,16.2x,4.36,€35,-1.1%
908,PHNU,Pharmanutra,Milan,Healthcare,Pharmaceuticals,€470.17M,44x,-1.27,€48.90,0.4%
909,CBAV,Clinica Baviera,Madrid,Healthcare,Healthcare Providers & Services,€469.51M,12.2x,0.55,€29,1%
910,AUBT,Aubay,Paris,Technology,Software & IT Services,€468.15M,13.9x,-2.84,€35.85,1.1%
911,FBH,FBD Holdings,Ireland,Financials,Insurance,€466.66M,7.2x,,€13,-1.1%
912,TISGR,Italian Sea Group Srl,Milan,Consumer Cyclicals,Leisure Products,€466.40M,12.4x,0.22,€8.80,1.2%
913,MAIS,Maistra dd,Zagreb,Consumer Cyclicals,Hotels & Entertainment Services,€466.23M,16.4x,-0.55,€42.60,0%
914,ADNGk,Adesso,Xetra,Technology,Software & IT Services,€465.55M,-620.7x,2.33,€70.70,0.7%
915,FIA1S,Finnair Oyj,Helsinki,Industrials,Passenger Transportation Services,€464.45M,6.8x,-0.08,€2.28,2.1%
916,DYN,Dynagreen Environmental,Frankfurt,Industrials,Professional & Commercial Services,€459.84M,6x,-1.22,€0.33,1.9%
917,AXW,Axway,Paris,Technology,Software & IT Services,€458.45M,13x,0.07,€21.80,-0.5%
918,TALLINK,Tallink,Helsinki,Consumer Cyclicals,Hotels & Entertainment Services,€456.55M,7.6x,-0.28,€0.61,-1%
919,LINDEX,Lindex Oyj,Helsinki,Consumer Cyclicals,Diversified Retail,€454.16M,44.8x,-0.55,€2.81,0.2%
920,ARAMI,Aramis,Paris,Consumer Cyclicals,Diversified Retail,€447.31M,-10.5x,-0.34,€5.42,0.2%
921,EXMR,Exmar,Brussels,Energy,Oil & Gas Related Equipment and Services,€446.54M,6.6x,-0.08,€7.76,-0.5%
922,YATO,Atom Hoteles,Madrid,Real Estate,Residential & Commercial REITs,€445.42M,48.4x,-0.74,€13.80,0%
923,GALIM,Galimmo,Paris,Real Estate,Residential & Commercial REITs,€444.52M,-342.5x,3.24,€13.70,0%
924,GRBT,Guerbet,Paris,Healthcare,Healthcare Equipment & Supplies,€443.37M,18.5x,0.11,€35.10,1.9%
925,GHC,Garofalo Health,Milan,Healthcare,Healthcare Providers & Services,€442.88M,21.3x,,€5,-1.6%
926,OMASP,Oma Saastopankki,Helsinki,Financials,Banking Services,€442.07M,5.1x,3.22,€13.34,1.5%
927,CBOS,Compagnie du Bois Sauvage,Brussels,Financials,Investment Holding Companies,€441.43M,-15.9x,0.13,€268,-0.4%
928,CCNP,Caisse Regionale de Credit Agricole Mutuel de Norm,Paris,Financials,Banking Services,€439.05M,5.7x,-1.1,€73,0.7%
929,VIBG_p,Villeroy&Boch AG,Xetra,Consumer Cyclicals,Homebuilding & Construction Supplies,€438.97M,11.4x,,€16.90,2.1%
930,FILA,F.I.L.A,Milan,Industrials,Professional & Commercial Services,€438.79M,2.5x,0,€8.65,0%
931,MBWS,Marie Brizard Wine & Spirits,Paris,Consumer Non-Cyclicals,Beverages,€437.42M,50.1x,0.05,€3.91,-0.8%
932,RTA4,Renta 4 Banco,Madrid,Financials,Investment Banking & Investment Services,€435.42M,16x,0.88,€10.90,-1.8%
933,SFLG,Safilo Group,Milan,Consumer Cyclicals,Textiles & Apparel,€434.09M,210.4x,-2.59,€1.05,1.9%
934,CRLO,Caisse Regionale de Credit Agricole Mutuel Loire H,Paris,Financials,Banking Services,€433.51M,6.8x,,€53.50,0%
935,NEXTA,Nextensa NV,Brussels,Real Estate,Residential & Commercial REITs,€429.51M,19.8x,-0.27,€42.50,1.7%
936,ETGG,Envitec,Xetra,Utilities,Electrical Utilities & IPPs,€429.16M,7.3x,0.27,€29.50,0.7%
937,PADI,Fiducial RE,Paris,Real Estate,Real Estate Operations,€427.28M,13.5x,2.42,€177,1.7%
938,WEHB,Wereldhav B-Sicafi,Brussels,Real Estate,Residential & Commercial REITs,€426.53M,5.7x,0.06,€48,-0.2%
939,INTRUs,Intrum Justitia,BATS Europe,Financials,Banking Services,€424.99M,-2.7x,-0.04,€3.52,0%
940,AB9,ABO Wind,Hamburg,Energy,Renewable Energy,€420.47M,15.5x,1.54,€45.60,-1.5%
941,DOMI,Global Dominion,Madrid,Industrials,Professional & Commercial Services,€419.90M,11.1x,5.23,€2.82,2%
942,CRTO,Caisse Reg Cred Agric Mut Tourain Poitou,Paris,Financials,Banking Services,€417.27M,3.7x,,€66.53,0%
943,B8AG,Bavaria Industries Group,Xetra,Financials,Investment Holding Companies,€415.76M,,0.09,€89,
944,TINCC,Tinc Comm,Brussels,Financials,Investment Banking & Investment Services,€410.91M,12.1x,0.34,€11.30,-0.2%
945,YTST,Testa Residencial,Madrid,Real Estate,Real Estate Operations,€410.82M,-4.1x,0.02,€3.12,0%
946,SHFG,SNP Schneider,Xetra,Technology,Software & IT Services,€410.77M,34x,0.12,€56.40,0.7%
947,BOAr,Attica Bank,Athens,Financials,Banking Services,€410.12M,15.9x,0.18,€8.20,-3.1%
